1mb.pdf,1000,1000,0.4637880325317383
1mb.pdf,1000,1000,0.45377612113952637
1mb.pdf,1000,1000,0.45526599884033203
1mb.pdf,1000,1000,0.45496273040771484
1mb.pdf,1000,1000,0.45147109031677246
1mb.pdf,1000,1000,0.45235300064086914
1mb.pdf,1000,1000,0.45049500465393066
1mb.pdf,1000,1000,0.45600414276123047
1mb.pdf,1000,1000,0.4731118679046631
1mb.pdf,1000,1000,0.4477818012237549
1mb.pdf,2000,1000,0.4392528533935547
1mb.pdf,2000,1000,0.42133307456970215
1mb.pdf,2000,1000,0.42476606369018555
1mb.pdf,2000,1000,0.4136497974395752
1mb.pdf,2000,1000,0.41605472564697266
1mb.pdf,2000,1000,0.42073798179626465
1mb.pdf,2000,1000,0.4143691062927246
1mb.pdf,2000,1000,0.41542601585388184
1mb.pdf,2000,1000,0.4214930534362793
1mb.pdf,2000,1000,0.4319040775299072
1mb.pdf,3000,1000,0.3591489791870117
1mb.pdf,3000,1000,0.3611948490142822
1mb.pdf,3000,1000,0.3701765537261963
1mb.pdf,3000,1000,0.36132216453552246
1mb.pdf,3000,1000,0.362257719039917
1mb.pdf,3000,1000,0.3659789562225342
1mb.pdf,3000,1000,0.3666880130767822
1mb.pdf,3000,1000,0.36821603775024414
1mb.pdf,3000,1000,0.36561012268066406
1mb.pdf,3000,1000,0.36254286766052246
1mb.pdf,4000,1000,0.3449878692626953
1mb.pdf,4000,1000,0.3275761604309082
1mb.pdf,4000,1000,0.3274569511413574
1mb.pdf,4000,1000,0.32972192764282227
1mb.pdf,4000,1000,0.330416202545166
1mb.pdf,4000,1000,0.33034300804138184
1mb.pdf,4000,1000,0.33199429512023926
1mb.pdf,4000,1000,0.33367300033569336
1mb.pdf,4000,1000,0.3277018070220947
1mb.pdf,4000,1000,0.3297548294067383
1mb.pdf,5000,1000,0.3136289119720459
1mb.pdf,5000,1000,0.3201417922973633
1mb.pdf,5000,1000,0.3093831539154053
1mb.pdf,5000,1000,0.3090229034423828
1mb.pdf,5000,1000,0.3075692653656006
1mb.pdf,5000,1000,0.3162968158721924
1mb.pdf,5000,1000,0.3201582431793213
1mb.pdf,5000,1000,0.3101959228515625
1mb.pdf,5000,1000,0.31350088119506836
1mb.pdf,5000,1000,0.3575589656829834
1mb.pdf,6000,1000,0.3048861026763916
1mb.pdf,6000,1000,0.31168293952941895
1mb.pdf,6000,1000,0.2942976951599121
1mb.pdf,6000,1000,0.29482293128967285
1mb.pdf,6000,1000,0.30120182037353516
1mb.pdf,6000,1000,0.2959020137786865
1mb.pdf,6000,1000,0.30246472358703613
1mb.pdf,6000,1000,0.30687427520751953
1mb.pdf,6000,1000,0.2936520576477051
1mb.pdf,6000,1000,0.29416704177856445
1mb.pdf,7000,1000,0.28394389152526855
1mb.pdf,7000,1000,0.2857670783996582
1mb.pdf,7000,1000,0.28513193130493164
1mb.pdf,7000,1000,0.33835482597351074
1mb.pdf,7000,1000,0.28541994094848633
1mb.pdf,7000,1000,0.28174805641174316
1mb.pdf,7000,1000,0.2831151485443115
1mb.pdf,7000,1000,0.3190329074859619
1mb.pdf,7000,1000,0.28179478645324707
1mb.pdf,7000,1000,0.30500006675720215
1mb.pdf,8000,1000,0.2929701805114746
1mb.pdf,8000,1000,0.2875373363494873
1mb.pdf,8000,1000,0.28157591819763184
1mb.pdf,8000,1000,0.27876782417297363
1mb.pdf,8000,1000,0.27504491806030273
1mb.pdf,8000,1000,0.28015995025634766
1mb.pdf,8000,1000,0.2848031520843506
1mb.pdf,8000,1000,0.28418612480163574
1mb.pdf,8000,1000,0.28488779067993164
1mb.pdf,8000,1000,0.27568912506103516
1mb.pdf,9000,1000,0.2702310085296631
1mb.pdf,9000,1000,0.28075599670410156
1mb.pdf,9000,1000,0.2910788059234619
1mb.pdf,9000,1000,0.2807960510253906
1mb.pdf,9000,1000,0.2703230381011963
1mb.pdf,9000,1000,0.2726750373840332
1mb.pdf,9000,1000,0.27454304695129395
1mb.pdf,9000,1000,0.2681007385253906
1mb.pdf,9000,1000,0.28654909133911133
1mb.pdf,9000,1000,0.27339792251586914
