100kb.pdf,1000,1000,0.022016048431396484
100kb.pdf,1000,1000,0.019482851028442383
100kb.pdf,1000,1000,0.01948380470275879
100kb.pdf,1000,1000,0.020203828811645508
100kb.pdf,1000,1000,0.019906997680664062
100kb.pdf,1000,1000,0.019257068634033203
100kb.pdf,1000,1000,0.021345138549804688
100kb.pdf,1000,1000,0.02001166343688965
100kb.pdf,1000,1000,0.019726037979125977
100kb.pdf,1000,1000,0.021451711654663086
100kb.pdf,2000,1000,0.020055055618286133
100kb.pdf,2000,1000,0.02043008804321289
100kb.pdf,2000,1000,0.020434141159057617
100kb.pdf,2000,1000,0.019789934158325195
100kb.pdf,2000,1000,0.019636154174804688
100kb.pdf,2000,1000,0.019982099533081055
100kb.pdf,2000,1000,0.020041227340698242
100kb.pdf,2000,1000,0.020009994506835938
100kb.pdf,2000,1000,0.019323110580444336
100kb.pdf,2000,1000,0.020557880401611328
100kb.pdf,3000,1000,0.019804000854492188
100kb.pdf,3000,1000,0.019715070724487305
100kb.pdf,3000,1000,0.019407987594604492
100kb.pdf,3000,1000,0.019603252410888672
100kb.pdf,3000,1000,0.021045207977294922
100kb.pdf,3000,1000,0.019898176193237305
100kb.pdf,3000,1000,0.02192211151123047
100kb.pdf,3000,1000,0.019588947296142578
100kb.pdf,3000,1000,0.019362211227416992
100kb.pdf,3000,1000,0.019114017486572266
100kb.pdf,4000,1000,0.019738197326660156
100kb.pdf,4000,1000,0.018923044204711914
100kb.pdf,4000,1000,0.018637895584106445
100kb.pdf,4000,1000,0.018392086029052734
100kb.pdf,4000,1000,0.018919944763183594
100kb.pdf,4000,1000,0.01910710334777832
100kb.pdf,4000,1000,0.01894998550415039
100kb.pdf,4000,1000,0.01868295669555664
100kb.pdf,4000,1000,0.01912713050842285
100kb.pdf,4000,1000,0.018629074096679688
100kb.pdf,5000,1000,0.019541025161743164
100kb.pdf,5000,1000,0.019305944442749023
100kb.pdf,5000,1000,0.018980026245117188
100kb.pdf,5000,1000,0.01904773712158203
100kb.pdf,5000,1000,0.019572973251342773
100kb.pdf,5000,1000,0.01845717430114746
100kb.pdf,5000,1000,0.022073984146118164
100kb.pdf,5000,1000,0.01908588409423828
100kb.pdf,5000,1000,0.020814895629882812
100kb.pdf,5000,1000,0.019235849380493164
100kb.pdf,6000,1000,0.01917409896850586
100kb.pdf,6000,1000,0.018492937088012695
100kb.pdf,6000,1000,0.01834702491760254
100kb.pdf,6000,1000,0.018793106079101562
100kb.pdf,6000,1000,0.01805281639099121
100kb.pdf,6000,1000,0.018446922302246094
100kb.pdf,6000,1000,0.01820206642150879
100kb.pdf,6000,1000,0.019184112548828125
100kb.pdf,6000,1000,0.018558263778686523
100kb.pdf,6000,1000,0.019208908081054688
100kb.pdf,7000,1000,0.020093202590942383
100kb.pdf,7000,1000,0.018414020538330078
100kb.pdf,7000,1000,0.01869797706604004
100kb.pdf,7000,1000,0.01880788803100586
100kb.pdf,7000,1000,0.018074750900268555
100kb.pdf,7000,1000,0.01837778091430664
100kb.pdf,7000,1000,0.018313169479370117
100kb.pdf,7000,1000,0.01874995231628418
100kb.pdf,7000,1000,0.018540143966674805
100kb.pdf,7000,1000,0.018486976623535156
100kb.pdf,8000,1000,0.01897120475769043
100kb.pdf,8000,1000,0.01810288429260254
100kb.pdf,8000,1000,0.01865100860595703
100kb.pdf,8000,1000,0.018604040145874023
100kb.pdf,8000,1000,0.0181887149810791
100kb.pdf,8000,1000,0.01830911636352539
